Nome:  Kyan Dominguez, Nota: 5.10, Situacao: Reprovado
Nome:  Hana Proctor, Nota: 0.50, Situacao: Reprovado
Nome:  Lizeth Mcgee, Nota: 9.30, Situacao: Aprovado
Nome:  Giancarlo Palmer, Nota: 2.20, Situacao: Reprovado
Nome:  Anne Irwin, Nota: 3.20, Situacao: Reprovado
Nome:  Uriah Moyer, Nota: 3.60, Situacao: Reprovado
Nome:  Kylee Woods, Nota: 8.70, Situacao: Aprovado
Nome:  Zara Snow, Nota: 9.90, Situacao: Aprovado
Nome:  Violet Larsen, Nota: 6.20, Situacao: Reprovado
Nome:  Sergio Preston, Nota: 4.90, Situacao: Reprovado
Nome:  Elvis Hampton, Nota: 9.00, Situacao: Aprovado
Nome:  Sara Yang, Nota: 2.60, Situacao: Reprovado
Nome:  Madyson Webb, Nota: 8.90, Situacao: Aprovado
Nome:  Kade Leon, Nota: 0.10, Situacao: Reprovado
Nome:  Janet Howell, Nota: 8.40, Situacao: Aprovado
Nome:  James Jimenez, Nota: 4.30, Situacao: Reprovado
Nome:  Kenna Lane, Nota: 8.70, Situacao: Aprovado
Nome:  Saniya Holloway, Nota: 2.20, Situacao: Reprovado
Nome:  Stella Petersen, Nota: 8.00, Situacao: Aprovado
Nome:  Lawrence Barron, Nota: 7.30, Situacao: Aprovado
Nome:  Kade David, Nota: 6.50, Situacao: Reprovado
Nome:  Norah Doyle, Nota: 1.70, Situacao: Reprovado
Nome:  Brylee Chan, Nota: 1.10, Situacao: Reprovado
Nome:  Ryder Duran, Nota: 1.60, Situacao: Reprovado
Nome:  Carissa Sawyer, Nota: 7.50, Situacao: Aprovado
Nome:  Claire Vance, Nota: 1.00, Situacao: Reprovado
Nome:  Devin Mckee, Nota: 2.30, Situacao: Reprovado
Nome:  Claudia Tanner, Nota: 3.50, Situacao: Reprovado
Nome:  Shane Coleman, Nota: 9.00, Situacao: Aprovado
Nome:  Jamal Gutierrez, Nota: 6.50, Situacao: Reprovado
Nome:  Sadie Chambers, Nota: 1.80, Situacao: Reprovado
Nome:  Raphael Tate, Nota: 7.90, Situacao: Aprovado
Nome:  Giada Rich, Nota: 2.30, Situacao: Reprovado
Nome:  Moriah Yu, Nota: 9.70, Situacao: Aprovado
Nome:  Araceli Arnold, Nota: 4.20, Situacao: Reprovado
Nome:  Caiden Allen, Nota: 0.30, Situacao: Reprovado
Nome:  Monica Valenzuela, Nota: 9.90, Situacao: Aprovado
Nome:  Kaia Huffman, Nota: 2.00, Situacao: Reprovado
Nome:  Landyn Orr, Nota: 4.20, Situacao: Reprovado
Nome:  Shania Holden, Nota: 4.10, Situacao: Reprovado
Nome:  Donovan Dickerson, Nota: 4.10, Situacao: Reprovado
Nome:  Kenna Hinton, Nota: 4.30, Situacao: Reprovado
Nome:  Leonidas Peters, Nota: 0.10, Situacao: Reprovado
Nome:  Journey Manning, Nota: 6.50, Situacao: Reprovado
Nome:  Autumn Hester, Nota: 9.80, Situacao: Aprovado
Nome:  Camila Burns, Nota: 5.50, Situacao: Reprovado
Nome:  Nataly Figueroa, Nota: 8.60, Situacao: Aprovado
Nome:  Genesis Rich, Nota: 2.10, Situacao: Reprovado
Nome:  Emiliano Williams, Nota: 6.90, Situacao: Reprovado
Nome:  Reilly Saunders, Nota: 1.90, Situacao: Reprovado
Nome:  Makenna Drake, Nota: 8.90, Situacao: Aprovado
Nome:  Jett Nolan, Nota: 4.60, Situacao: Reprovado
Nome:  Ishaan Soto, Nota: 4.20, Situacao: Reprovado
Nome:  Angelo Chen, Nota: 1.00, Situacao: Reprovado
Nome:  Erik Cannon, Nota: 1.70, Situacao: Reprovado
Nome:  Lisa Porter, Nota: 7.00, Situacao: Aprovado
Nome:  Keegan Blake, Nota: 1.70, Situacao: Reprovado
Nome:  Reagan Frye, Nota: 1.10, Situacao: Reprovado
Nome:  Christine Golden, Nota: 1.70, Situacao: Reprovado
Nome:  Hudson Higgins, Nota: 1.20, Situacao: Reprovado
Nome:  Danika Hurley, Nota: 2.50, Situacao: Reprovado
Nome:  Adam Flowers, Nota: 2.30, Situacao: Reprovado
Nome:  Elisha Yang, Nota: 6.40, Situacao: Reprovado
Nome:  Marlee Fox, Nota: 5.70, Situacao: Reprovado
Nome:  Carolina Daniel, Nota: 0.70, Situacao: Reprovado
Nome:  Kevin Bell, Nota: 7.90, Situacao: Aprovado
Nome:  Clare Silva, Nota: 3.00, Situacao: Reprovado
Nome:  Porter Bradford, Nota: 4.00, Situacao: Reprovado
Nome:  Joslyn Pittman, Nota: 7.90, Situacao: Aprovado
Nome:  Trystan Mccoy, Nota: 2.70, Situacao: Reprovado
Nome:  Kelsey Davies, Nota: 4.00, Situacao: Reprovado
Nome:  Jorge Solis, Nota: 1.40, Situacao: Reprovado
Nome:  Isla Horton, Nota: 3.00, Situacao: Reprovado
Nome:  Derrick Peters, Nota: 8.40, Situacao: Aprovado
Nome:  Peter Stuart, Nota: 3.60, Situacao: Reprovado
Nome:  Darian Barnett, Nota: 3.90, Situacao: Reprovado
Nome:  Julianne Finley, Nota: 9.00, Situacao: Aprovado
Nome:  Alena Bryant, Nota: 0.40, Situacao: Reprovado
Nome:  Sophie King, Nota: 7.10, Situacao: Aprovado
Nome:  Aden Gordon, Nota: 4.70, Situacao: Reprovado
Nome:  Sonny Buck, Nota: 1.70, Situacao: Reprovado
Nome:  Devin Weber, Nota: 7.80, Situacao: Aprovado
Nome:  Armando Frederick, Nota: 3.40, Situacao: Reprovado
Nome:  Asia Mays, Nota: 4.70, Situacao: Reprovado
Nome:  Katelyn Meyer, Nota: 2.70, Situacao: Reprovado
Nome:  Esperanza Martinez, Nota: 0.60, Situacao: Reprovado
Nome:  Grace Franklin, Nota: 3.80, Situacao: Reprovado
Nome:  Madyson Torres, Nota: 0.80, Situacao: Reprovado
Nome:  Lara Hutchinson, Nota: 2.70, Situacao: Reprovado
Nome:  Alexis Mckinney, Nota: 5.20, Situacao: Reprovado
Nome:  Skyler Fletcher, Nota: 6.90, Situacao: Reprovado
Nome:  Liam Hunt, Nota: 8.30, Situacao: Aprovado
Nome:  Ethen Neal, Nota: 7.80, Situacao: Aprovado
Nome:  Madilyn Carrillo, Nota: 3.40, Situacao: Reprovado
Nome:  Emma White, Nota: 3.20, Situacao: Reprovado
Nome:  Deegan Rodgers, Nota: 2.90, Situacao: Reprovado
Nome:  Quinten Braun, Nota: 3.60, Situacao: Reprovado
Nome:  Charlotte Villarreal, Nota: 4.80, Situacao: Reprovado
Nome:  Bella Moody, Nota: 9.00, Situacao: Aprovado
Nome:  Alijah Buckley, Nota: 6.20, Situacao: Reprovado
Nome:  John Mcmillan, Nota: 0.40, Situacao: Reprovado
Nome:  Leah Cooper, Nota: 8.40, Situacao: Aprovado
Nome:  Clark Blake, Nota: 2.40, Situacao: Reprovado
Nome:  Tamara Lam, Nota: 2.20, Situacao: Reprovado
Nome:  Emerson Wong, Nota: 4.90, Situacao: Reprovado
Nome:  Caleb Velasquez, Nota: 3.70, Situacao: Reprovado
Nome:  Jaeden Dodson, Nota: 2.60, Situacao: Reprovado
Nome:  Zaire Adkins, Nota: 7.50, Situacao: Aprovado
Nome:  Derek Leach, Nota: 0.40, Situacao: Reprovado
Nome:  Trevon Werner, Nota: 5.60, Situacao: Reprovado
Nome:  Joe Chan, Nota: 4.20, Situacao: Reprovado
Nome:  Nigel Rivas, Nota: 3.50, Situacao: Reprovado
Nome:  Simone Mullen, Nota: 2.10, Situacao: Reprovado
Nome:  Mercedes Fox, Nota: 5.50, Situacao: Reprovado
Nome:  Brielle Schaefer, Nota: 7.30, Situacao: Aprovado
Nome:  Lillie Hester, Nota: 2.80, Situacao: Reprovado
Nome:  Jaeden Levine, Nota: 9.00, Situacao: Aprovado
Nome:  Rogelio Wong, Nota: 1.60, Situacao: Reprovado
Nome:  Cora Pace, Nota: 6.50, Situacao: Reprovado
Nome:  London Vaughn, Nota: 7.70, Situacao: Aprovado
Nome:  Makai Hanna, Nota: 8.80, Situacao: Aprovado
Nome:  Jake Luna, Nota: 0.50, Situacao: Reprovado
Nome:  Derick Foster, Nota: 8.70, Situacao: Aprovado
Nome:  Kaden Collins, Nota: 4.60, Situacao: Reprovado
Nome:  Dayton Ingram, Nota: 7.70, Situacao: Aprovado
Nome:  Catherine Cunningham, Nota: 3.70, Situacao: Reprovado
Nome:  Kendal Cline, Nota: 2.70, Situacao: Reprovado
Nome:  Milo Collier, Nota: 0.20, Situacao: Reprovado
Nome:  Owen Mccall, Nota: 1.30, Situacao: Reprovado
Nome:  David Calhoun, Nota: 1.80, Situacao: Reprovado
Nome:  Bobby Compton, Nota: 0.40, Situacao: Reprovado
Nome:  Gavyn Horn, Nota: 4.30, Situacao: Reprovado
Nome:  Cordell Choi, Nota: 8.60, Situacao: Aprovado
Nome:  Tessa Lindsey, Nota: 8.60, Situacao: Aprovado
Nome:  Jaylene Fry, Nota: 3.80, Situacao: Reprovado
Nome:  Lawrence Mcintyre, Nota: 5.60, Situacao: Reprovado
Nome:  Gunnar Shepherd, Nota: 4.80, Situacao: Reprovado
Nome:  Raegan Mcconnell, Nota: 8.10, Situacao: Aprovado
Nome:  Isiah Richardson, Nota: 5.80, Situacao: Reprovado
Nome:  Cristal Fritz, Nota: 4.30, Situacao: Reprovado
Nome:  Maximilian Gaines, Nota: 5.80, Situacao: Reprovado
Nome:  Braeden Bradford, Nota: 8.20, Situacao: Aprovado
Nome:  Kamryn Mcguire, Nota: 0.70, Situacao: Reprovado
Nome:  Zayne Benitez, Nota: 8.60, Situacao: Aprovado
Nome:  Carlie Deleon, Nota: 9.90, Situacao: Aprovado
Nome:  Jaeden Gates, Nota: 2.00, Situacao: Reprovado
Nome:  Houston Bird, Nota: 1.60, Situacao: Reprovado
Nome:  Weston Sherman, Nota: 7.90, Situacao: Aprovado
Nome:  Jude Aguirre, Nota: 8.10, Situacao: Aprovado
Nome:  Sincere Decker, Nota: 1.70, Situacao: Reprovado
Nome:  Deandre Le, Nota: 9.50, Situacao: Aprovado
Nome:  Amiya Salas, Nota: 1.50, Situacao: Reprovado
Nome:  Camron Lam, Nota: 1.20, Situacao: Reprovado
Nome:  Damian Arias, Nota: 5.70, Situacao: Reprovado
Nome:  Kelsie Mccoy, Nota: 3.50, Situacao: Reprovado
Nome:  Renee Mccarty, Nota: 4.10, Situacao: Reprovado
Nome:  Mallory Mooney, Nota: 2.80, Situacao: Reprovado
Nome:  Taniya Hart, Nota: 3.90, Situacao: Reprovado
Nome:  Agustin Ray, Nota: 5.90, Situacao: Reprovado
Nome:  Carlie Snow, Nota: 7.30, Situacao: Aprovado
Nome:  Jaxon Dean, Nota: 7.10, Situacao: Aprovado
Nome:  Marcel Olson, Nota: 1.90, Situacao: Reprovado
Nome:  Uriah Carr, Nota: 1.20, Situacao: Reprovado
Nome:  Braeden Hobbs, Nota: 9.30, Situacao: Aprovado
Nome:  Aubree Larson, Nota: 1.20, Situacao: Reprovado
Nome:  Jamir Mcpherson, Nota: 9.10, Situacao: Aprovado
Nome:  Jaden Hays, Nota: 2.80, Situacao: Reprovado
Nome:  Logan Kane, Nota: 9.80, Situacao: Aprovado
Nome:  Orlando Hudson, Nota: 0.20, Situacao: Reprovado
Nome:  Phoenix Ferrell, Nota: 1.10, Situacao: Reprovado
Nome:  Christina Fitzpatrick, Nota: 6.80, Situacao: Reprovado
Nome:  Guillermo Ellison, Nota: 5.30, Situacao: Reprovado
Nome:  Elle Bass, Nota: 4.80, Situacao: Reprovado
Nome:  Bethany Mckee, Nota: 2.10, Situacao: Reprovado
Nome:  Peter Hooper, Nota: 7.70, Situacao: Aprovado
Nome:  Sara Tyler, Nota: 9.30, Situacao: Aprovado
Nome:  Makenna Frey, Nota: 9.60, Situacao: Aprovado
Nome:  Drake Manning, Nota: 6.10, Situacao: Reprovado
Nome:  Eric Neal, Nota: 2.90, Situacao: Reprovado
Nome:  Haylee Wade, Nota: 3.40, Situacao: Reprovado
Nome:  Marissa Mcknight, Nota: 2.80, Situacao: Reprovado
Nome:  Cheyanne Ewing, Nota: 5.10, Situacao: Reprovado
Nome:  Nehemiah Dominguez, Nota: 2.60, Situacao: Reprovado
Nome:  Sadie Powers, Nota: 4.90, Situacao: Reprovado
Nome:  Kelton Andrews, Nota: 4.10, Situacao: Reprovado
Nome:  Dalton Fleming, Nota: 1.30, Situacao: Reprovado
Nome:  Leslie Costa, Nota: 2.50, Situacao: Reprovado
Nome:  Adam Bray, Nota: 4.70, Situacao: Reprovado
Nome:  Byron Nelson, Nota: 1.80, Situacao: Reprovado
Nome:  Paula Osborn, Nota: 1.00, Situacao: Reprovado
Nome:  Willie Pham, Nota: 3.90, Situacao: Reprovado
Nome:  Immanuel Pace, Nota: 3.10, Situacao: Reprovado
Nome:  Aryan Roy, Nota: 7.00, Situacao: Aprovado
Nome:  Daisy Kelley, Nota: 9.40, Situacao: Aprovado
Nome:  Maya Little, Nota: 0.30, Situacao: Reprovado
Nome:  Kamari Shea, Nota: 6.50, Situacao: Reprovado
Nome:  Kamden Montoya, Nota: 5.00, Situacao: Reprovado
Nome:  Thalia Young, Nota: 2.40, Situacao: Reprovado
Nome:  Scarlett Boone, Nota: 4.50, Situacao: Reprovado
Nome:  Aubrey Matthews, Nota: 2.30, Situacao: Reprovado
Nome:  Ainsley Bright, Nota: 1.60, Situacao: Reprovado
Nome:  Dillan Dunn, Nota: 4.00, Situacao: Reprovado
Nome:  Orion Espinoza, Nota: 5.00, Situacao: Reprovado
Nome:  Shelby Daniels, Nota: 5.50, Situacao: Reprovado
Nome:  Haven Williams, Nota: 4.60, Situacao: Reprovado
Nome:  Keyla Graves, Nota: 7.60, Situacao: Aprovado
Nome:  Jamir Andrade, Nota: 6.60, Situacao: Reprovado
Nome:  Semaj Ayala, Nota: 4.00, Situacao: Reprovado
Nome:  Ellis Spears, Nota: 8.70, Situacao: Aprovado
Nome:  Jair Chapman, Nota: 8.00, Situacao: Aprovado
Nome:  Isla Beck, Nota: 2.90, Situacao: Reprovado
Nome:  Selina Middleton, Nota: 6.60, Situacao: Reprovado
Nome:  Oswaldo Harrington, Nota: 3.70, Situacao: Reprovado
Nome:  Kadence Ponce, Nota: 2.50, Situacao: Reprovado
Nome:  Shyanne Brewer, Nota: 6.20, Situacao: Reprovado
Nome:  Haylie Carroll, Nota: 10.00, Situacao: Aprovado
Nome:  Zackary Murillo, Nota: 4.30, Situacao: Reprovado
Nome:  Caylee Moyer, Nota: 9.10, Situacao: Aprovado
Nome:  Emanuel Blevins, Nota: 2.80, Situacao: Reprovado
Nome:  Sloane Woodard, Nota: 8.60, Situacao: Aprovado
Nome:  Jeremiah Petty, Nota: 0.70, Situacao: Reprovado
Nome:  Dale Ramsey, Nota: 8.60, Situacao: Aprovado
Nome:  Madeleine Joyce, Nota: 8.40, Situacao: Aprovado
Nome:  Tanner Buchanan, Nota: 5.50, Situacao: Reprovado
Nome:  Mercedes Hardin, Nota: 9.70, Situacao: Aprovado
Nome:  Zackery Andrade, Nota: 0.60, Situacao: Reprovado
Nome:  Logan Levine, Nota: 2.20, Situacao: Reprovado
Nome:  Wyatt Walls, Nota: 5.40, Situacao: Reprovado
Nome:  Shane Trujillo, Nota: 4.50, Situacao: Reprovado
Nome:  Molly English, Nota: 7.50, Situacao: Aprovado
Nome:  Javon Ali, Nota: 4.30, Situacao: Reprovado
Nome:  Malachi Mason, Nota: 9.50, Situacao: Aprovado
Nome:  Lesly Crawford, Nota: 2.30, Situacao: Reprovado
Nome:  Jonas Baldwin, Nota: 9.40, Situacao: Aprovado
Nome:  Nathen Rhodes, Nota: 4.70, Situacao: Reprovado
Nome:  Rebecca Dawson, Nota: 4.00, Situacao: Reprovado
Nome:  Summer Ford, Nota: 0.60, Situacao: Reprovado
Nome:  Cesar Ortiz, Nota: 1.70, Situacao: Reprovado
Nome:  Zander Joseph, Nota: 9.00, Situacao: Aprovado
Nome:  Amirah Parrish, Nota: 0.20, Situacao: Reprovado
Nome:  Victoria Fowler, Nota: 7.40, Situacao: Aprovado
Nome:  Heather Holder, Nota: 9.60, Situacao: Aprovado
Nome:  Jayce Schwartz, Nota: 8.50, Situacao: Aprovado
Nome:  Ivy Miranda, Nota: 8.90, Situacao: Aprovado
Nome:  Genevieve Davidson, Nota: 9.10, Situacao: Aprovado
Nome:  Cheyenne Pugh, Nota: 1.20, Situacao: Reprovado
Nome:  Sophie Deleon, Nota: 0.60, Situacao: Reprovado
Nome:  Ruben Marshall, Nota: 7.50, Situacao: Aprovado
Nome:  Melody Thomas, Nota: 1.40, Situacao: Reprovado
Nome:  Miley Castaneda, Nota: 2.50, Situacao: Reprovado
Nome:  Jayden Dillon, Nota: 6.30, Situacao: Reprovado
Nome:  Shiloh Horton, Nota: 1.90, Situacao: Reprovado
Nome:  Owen Haas, Nota: 3.80, Situacao: Reprovado
Nome:  Collin Finley, Nota: 7.00, Situacao: Aprovado
Nome:  Serena Munoz, Nota: 1.10, Situacao: Reprovado
Nome:  Karter Kidd, Nota: 1.40, Situacao: Reprovado
Nome:  Amber Beltran, Nota: 7.00, Situacao: Aprovado
Nome:  Abigail Hinton, Nota: 2.80, Situacao: Reprovado
Nome:  Gael Walter, Nota: 6.60, Situacao: Reprovado
Nome:  Ximena Prince, Nota: 9.20, Situacao: Aprovado
Nome:  Jacey Diaz, Nota: 1.80, Situacao: Reprovado
Nome:  Corey Morris, Nota: 0.20, Situacao: Reprovado
Nome:  Evan Zavala, Nota: 7.90, Situacao: Aprovado
Nome:  Jacqueline Mcfarland, Nota: 6.70, Situacao: Reprovado
Nome:  Finn Black, Nota: 8.40, Situacao: Aprovado
Nome:  Xiomara Sloan, Nota: 1.50, Situacao: Reprovado
Nome:  Eden Ibarra, Nota: 5.80, Situacao: Reprovado
Nome:  Moshe Shelton, Nota: 4.00, Situacao: Reprovado
Nome:  Clarissa Floyd, Nota: 5.60, Situacao: Reprovado
Nome:  Britney Smith, Nota: 7.90, Situacao: Aprovado
Nome:  Landyn Fischer, Nota: 6.90, Situacao: Reprovado
Nome:  Esther Patrick, Nota: 4.20, Situacao: Reprovado
Nome:  Abbey Rodgers, Nota: 8.70, Situacao: Aprovado
Nome:  Sullivan Chase, Nota: 4.20, Situacao: Reprovado
Nome:  Skyler Short, Nota: 2.20, Situacao: Reprovado
Nome:  Kianna Ellison, Nota: 5.60, Situacao: Reprovado
Nome:  Bryan Pham, Nota: 5.30, Situacao: Reprovado
Nome:  Jaydin Conway, Nota: 5.20, Situacao: Reprovado
Nome:  Gael King, Nota: 6.70, Situacao: Reprovado
Nome:  Adelyn Moon, Nota: 7.50, Situacao: Aprovado
Nome:  Taryn Nunez, Nota: 8.00, Situacao: Aprovado
Nome:  Kaelyn Mckenzie, Nota: 6.60, Situacao: Reprovado
Nome:  Lilah Kane, Nota: 0.60, Situacao: Reprovado
Nome:  Destinee Alvarez, Nota: 4.80, Situacao: Reprovado
Nome:  Tyree Gardner, Nota: 2.90, Situacao: Reprovado
Nome:  Dustin Duran, Nota: 2.90, Situacao: Reprovado
Nome:  Danny Sanders, Nota: 4.20, Situacao: Reprovado
Nome:  Finley Mathews, Nota: 6.80, Situacao: Reprovado
Nome:  Ryan Pittman, Nota: 3.20, Situacao: Reprovado
Nome:  Cadence Prince, Nota: 5.40, Situacao: Reprovado
Nome:  Emelia Murillo, Nota: 8.40, Situacao: Aprovado
Nome:  Gabrielle Spence, Nota: 5.50, Situacao: Reprovado
Nome:  Addyson Obrien, Nota: 7.30, Situacao: Aprovado
Nome:  Carolina Valentine, Nota: 2.50, Situacao: Reprovado
Nome:  Karson Brown, Nota: 1.30, Situacao: Reprovado
Nome:  Livia Orozco, Nota: 8.70, Situacao: Aprovado
Nome:  Jewel Houston, Nota: 8.80, Situacao: Aprovado
Nome:  Maxim Holt, Nota: 6.10, Situacao: Reprovado
Nome:  Kierra Mckay, Nota: 3.30, Situacao: Reprovado
Nome:  Matthias Calderon, Nota: 2.70, Situacao: Reprovado
Nome:  Katherine May, Nota: 0.60, Situacao: Reprovado
Nome:  Ruben Underwood, Nota: 6.30, Situacao: Reprovado
Nome:  Kaiya Lowery, Nota: 2.70, Situacao: Reprovado
Nome:  Kamden Wheeler, Nota: 1.70, Situacao: Reprovado
Nome:  Ayana Howe, Nota: 8.50, Situacao: Aprovado
Nome:  Bridget Rocha, Nota: 6.80, Situacao: Reprovado
Nome:  Rachael Tanner, Nota: 1.60, Situacao: Reprovado
Nome:  Johnathon Howell, Nota: 6.20, Situacao: Reprovado
Nome:  Jocelynn Ayers, Nota: 6.30, Situacao: Reprovado
Nome:  Logan Kramer, Nota: 4.90, Situacao: Reprovado
Nome:  Jasiah Colon, Nota: 5.80, Situacao: Reprovado
Nome:  Jaylee Bean, Nota: 9.10, Situacao: Aprovado
Nome:  Tristen Jensen, Nota: 9.40, Situacao: Aprovado
Nome:  Ana Adams, Nota: 7.90, Situacao: Aprovado
Nome:  Akira Meyers, Nota: 8.30, Situacao: Aprovado
Nome:  Jerry Huber, Nota: 1.50, Situacao: Reprovado
Nome:  Josh Torres, Nota: 7.80, Situacao: Aprovado
Nome:  Isla Spence, Nota: 9.80, Situacao: Aprovado
Nome:  Paityn Carr, Nota: 0.30, Situacao: Reprovado
Nome:  Jerimiah Bradford, Nota: 6.90, Situacao: Reprovado
Nome:  Dalton Hooper, Nota: 5.70, Situacao: Reprovado
Nome:  Harry Williamson, Nota: 8.90, Situacao: Aprovado
Nome:  Rebecca Nicholson, Nota: 8.00, Situacao: Aprovado
Nome:  Jeramiah Wood, Nota: 5.80, Situacao: Reprovado
Nome:  Rey Kane, Nota: 8.60, Situacao: Aprovado
Nome:  Eliana Horn, Nota: 3.10, Situacao: Reprovado
Nome:  Kristina Rich, Nota: 0.70, Situacao: Reprovado
Nome:  Taylor Pena, Nota: 8.80, Situacao: Aprovado
Nome:  Jessie Welch, Nota: 5.10, Situacao: Reprovado
Nome:  Pierre Richardson, Nota: 0.60, Situacao: Reprovado
Nome:  Elyse Guzman, Nota: 7.60, Situacao: Aprovado
Nome:  Madyson Potter, Nota: 1.40, Situacao: Reprovado
Nome:  Harmony Strong, Nota: 4.10, Situacao: Reprovado
Nome:  Andy Joseph, Nota: 3.40, Situacao: Reprovado
Nome:  Karina Cantu, Nota: 9.00, Situacao: Aprovado
Nome:  Cassie Herrera, Nota: 7.20, Situacao: Aprovado
Nome:  Jude Christian, Nota: 5.50, Situacao: Reprovado
Nome:  Marquis Lindsey, Nota: 3.80, Situacao: Reprovado
Nome:  Madeleine Travis, Nota: 9.70, Situacao: Aprovado
Nome:  Nora Bartlett, Nota: 4.40, Situacao: Reprovado
Nome:  Steve Costa, Nota: 3.90, Situacao: Reprovado
Nome:  Zackary Phelps, Nota: 7.20, Situacao: Aprovado
Nome:  Alfonso Delgado, Nota: 9.10, Situacao: Aprovado
Nome:  Natalya Dawson, Nota: 0.40, Situacao: Reprovado
Nome:  Shania Flowers, Nota: 3.70, Situacao: Reprovado
Nome:  Alaina Pugh, Nota: 4.70, Situacao: Reprovado
Nome:  Jayleen Ayala, Nota: 7.50, Situacao: Aprovado
Nome:  Aron Novak, Nota: 0.30, Situacao: Reprovado
Nome:  Jewel Sawyer, Nota: 5.90, Situacao: Reprovado
Nome:  Jaydon Barker, Nota: 7.40, Situacao: Aprovado
Nome:  Jovanni Ewing, Nota: 2.00, Situacao: Reprovado
Nome:  Makaila Gibbs, Nota: 5.70, Situacao: Reprovado
Nome:  Makai Oconnell, Nota: 4.50, Situacao: Reprovado
Nome:  Saige Liu, Nota: 5.80, Situacao: Reprovado
Nome:  Johnny Boone, Nota: 1.00, Situacao: Reprovado
Nome:  Everett Tran, Nota: 5.60, Situacao: Reprovado
Nome:  Micaela Vega, Nota: 1.70, Situacao: Reprovado
Nome:  Cristian Schaefer, Nota: 7.50, Situacao: Aprovado
Nome:  Curtis Joseph, Nota: 2.80, Situacao: Reprovado
Nome:  Ezra Boyle, Nota: 9.90, Situacao: Aprovado
Nome:  Ean Arias, Nota: 1.90, Situacao: Reprovado
Nome:  Kaylie Hendrix, Nota: 3.90, Situacao: Reprovado
Nome:  Alvin Wang, Nota: 4.50, Situacao: Reprovado
Nome:  Giovani Patrick, Nota: 5.40, Situacao: Reprovado
Nome:  Estrella Brown, Nota: 2.60, Situacao: Reprovado
Nome:  Corbin Mosley, Nota: 2.50, Situacao: Reprovado
Nome:  Piper Carey, Nota: 8.80, Situacao: Aprovado
Nome:  Harold Blair, Nota: 4.50, Situacao: Reprovado
Nome:  Grady Munoz, Nota: 1.10, Situacao: Reprovado
Nome:  Dayana King, Nota: 3.40, Situacao: Reprovado
Nome:  Emery Phelps, Nota: 4.80, Situacao: Reprovado
Nome:  Craig Trevino, Nota: 7.70, Situacao: Aprovado
Nome:  Griffin Gay, Nota: 7.70, Situacao: Aprovado
Nome:  Asher Mathis, Nota: 5.90, Situacao: Reprovado
Nome:  Theodore Day, Nota: 8.50, Situacao: Aprovado
Nome:  Mira Lloyd, Nota: 8.50, Situacao: Aprovado
Nome:  Saige Barnett, Nota: 1.80, Situacao: Reprovado
Nome:  Giovanny Mcdaniel, Nota: 6.60, Situacao: Reprovado
Nome:  Julianna Salazar, Nota: 1.60, Situacao: Reprovado
Nome:  Aiden Gray, Nota: 3.80, Situacao: Reprovado
Nome:  Cornelius Mcdaniel, Nota: 2.70, Situacao: Reprovado
Nome:  Meghan Zavala, Nota: 2.30, Situacao: Reprovado
Nome:  Michael Zamora, Nota: 2.40, Situacao: Reprovado
Nome:  Juan Morse, Nota: 6.50, Situacao: Reprovado
Nome:  Justine Price, Nota: 2.40, Situacao: Reprovado
Nome:  Ricky Velasquez, Nota: 9.90, Situacao: Aprovado
Nome:  Lyric Riggs, Nota: 8.50, Situacao: Aprovado
Nome:  Marques Mcclain, Nota: 4.70, Situacao: Reprovado
Nome:  Gunnar Knox, Nota: 0.00, Situacao: Reprovado
Nome:  Kevin Daniel, Nota: 7.40, Situacao: Aprovado
Nome:  Heather Phelps, Nota: 4.50, Situacao: Reprovado
Nome:  Aimee Gibbs, Nota: 3.60, Situacao: Reprovado
Nome:  Jaylyn Hoffman, Nota: 6.60, Situacao: Reprovado
Nome:  Skye Christian, Nota: 6.50, Situacao: Reprovado
Nome:  Julien Hodge, Nota: 4.90, Situacao: Reprovado
Nome:  Luis Sullivan, Nota: 4.20, Situacao: Reprovado
Nome:  Johan Hood, Nota: 0.30, Situacao: Reprovado
Nome:  Laila Clarke, Nota: 3.40, Situacao: Reprovado
Nome:  Sanai Wheeler, Nota: 5.20, Situacao: Reprovado
Nome:  Elisha Sawyer, Nota: 6.30, Situacao: Reprovado
Nome:  Sheldon Joyce, Nota: 9.70, Situacao: Aprovado
Nome:  Jamari Hall, Nota: 5.10, Situacao: Reprovado
Nome:  Carlos Rodgers, Nota: 0.50, Situacao: Reprovado
Nome:  Melanie Curry, Nota: 7.80, Situacao: Aprovado
Nome:  Taniyah Rangel, Nota: 5.30, Situacao: Reprovado
Nome:  Ali Snow, Nota: 1.00, Situacao: Reprovado
Nome:  Madeline Nunez, Nota: 6.20, Situacao: Reprovado
Nome:  Bryson Baird, Nota: 9.80, Situacao: Aprovado
Nome:  Armando Hartman, Nota: 7.40, Situacao: Aprovado
Nome:  Precious Pearson, Nota: 4.80, Situacao: Reprovado
Nome:  Ruben Melton, Nota: 9.40, Situacao: Aprovado
Nome:  Jarrett Blackburn, Nota: 8.20, Situacao: Aprovado
Nome:  Alayna Velazquez, Nota: 1.30, Situacao: Reprovado
Nome:  Jeramiah Curtis, Nota: 7.40, Situacao: Aprovado
Nome:  Jairo Lozano, Nota: 5.10, Situacao: Reprovado
Nome:  Kiana Drake, Nota: 1.50, Situacao: Reprovado
Nome:  Nataly Yoder, Nota: 5.20, Situacao: Reprovado
